Country Name,"Series Name","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023"
Mauritania,"Poverty gap at $2.15 a day (2017 PPP) (%)","","","","14.5","","6.6","","","","","6","","","","4.7","","","","3","","","","","","1.6","","","","","1.4","","","",""
Mauritania,"General government final consumption expenditure (current US$)","448572418.390006","404936065.691201","316532411.011557","254900123.611584","257806125.834513","256008734.95097","270826896.364109","256359211.878989","422346053.602735","407325475.885473","367387266.032162","356667895.138884","361000086.958387","395564639.014561","461215517.858691","502651076.807229","548205740.87863","640438584.865956","778017897.566755","743162815.82857","761029564.343458","707285202.640468","812058448.519992","844161877.243797","898799240.234536","901458387.176189","860022947.983521","909943581.425003","970395907.785019","1049646378.97428","1015782364.79457","1380571230.06351","1750196581.29746",""
Mauritania,"Political Stability and Absence of Violence/Terrorism: Estimate","","","","","","","0.36849319934845","","0.352811932563782","","0.345234483480453","","0.382046699523926","0.059730738401413","-0.16634014248848","-0.224495947360992","0.240350216627121","-0.279368013143539","-0.643881678581238","-0.882854044437408","-1.07616984844208","-1.17367887496948","-1.13399171829224","-1.01476144790649","-0.589508354663849","-0.635684847831726","-0.748691558837891","-0.629497826099396","-0.632418096065521","-0.562930703163147","-0.700950503349304","-0.555529892444611","-0.507473766803741",""
Mauritania,"Control of Corruption: Estimate","","","","","","","-0.555694162845612","","-0.515584170818329","","-0.486816674470901","","-0.0830336138606071","-0.0743419826030731","-0.365095525979996","-0.535383820533752","-0.746408820152283","-0.576470911502838","-0.785068154335022","-0.60821795463562","-0.712734580039978","-0.641656637191772","-0.793573498725891","-0.846679747104645","-0.932531476020813","-0.939487814903259","-0.762290120124817","-0.774360239505768","-0.812102079391479","-0.865797400474548","-0.815018534660339","-0.84181272983551","-0.798844754695892",""
Mauritania,"Ease of doing business score (0 = lowest performance to 100 = best performance)","","","","","","","","","","","","","","","","","","","","","","","","","","43.75791","46.88194","48.44839","49.37674","51.06288","","","",""
Mauritania,"Central government debt, total (% of GDP)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Mauritania,"Mortality rate, infant (per 1,000 live births)","71.2","70.5","69.9","69.5","69.1","68.6","68.1","67.3","66.1","64.6","62.7","60.4","57.9","55.2","52.5","49.9","47.6","45.7","44","42.7","41.6","40.6","39.8","39","38.1","37.2","36.4","35.5","34.7","33.8","33","32.2","",""
Mauritius,"GDP per capita growth (annual %)","6.4259440372149","3.31416639951621","5.12044441463986","3.84362800083515","2.68832851665618","3.39477636345491","4.51343261386261","4.37241713991033","4.96251942601155","1.31474866707563","7.14471594691584","2.5342628530189","0.911910216881267","5.16167044757961","3.67780930188448","1.17669908705346","4.37758682090856","5.24649696534381","5.00653905530841","3.04110046320396","4.12919884822152","3.91100124069837","3.20949947880025","3.11040555437714","3.63919007388208","3.55335696562737","3.79113070734437","3.84430800639895","3.9500354872734","2.85812532389771","-14.5484955929601","3.37766874459963","9.2092473631259",""
Mauritius,"Gini index","","","","","","","","","","","","","","","","","35.7","","","","","","38.5","","","","","36.8","","","","","",""
Mauritius,"Net official development assistance and official aid received (current US$)","88290000.9155273","67319999.6948242","45689998.626709","26739999.7711182","14840000.1525879","23819999.6948242","20329999.9237061","42060001.373291","40409999.8474121","41819999.6948242","20750000","21280000.6866455","23850000.3814697","-14520000.4577637","32799999.2370605","34400001.5258789","19129999.1607666","69819999.6948242","109300003.051758","156639999.389648","124589996.337891","185690002.441406","176679992.675781","145740005.493164","44590000.1525879","78419998.1689453","42340000.1525879","14630000.1144409","69220001.2207031","22219999.3133545","335119995.117188","293200012.207031","76199996.9482422",""
Mauritius,"Population growth (annual %)","0.712313471132199","1.07946362530249","1.31574311449685","1.18554061440712","1.40006449419438","0.859933461061684","1.02276454116174","1.25209760994193","1.05142162473208","1.27124855157122","0.982676166064297","0.790047581068153","0.694240135210974","0.723661765578573","0.627103982385528","0.592099659929956","0.466403525955087","0.455526400702738","0.361630847401639","0.265537672832765","0.237886692890185","0.160140420765724","0.277321025514609","0.242165626741126","0.181022097854624","0.132404330287967","0.0687082325715694","0.0901672663767558","0.0545354541381391","0.0322330642925213","0.00229068020969373","0.0252729878913446","-0.301401216835277",""
Mauritius,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)","33","","","","","","","","","","39.1042518615723","","","","","","","","","","","54.2446708679199","","","","","","","","","","","",""
Mauritius,"Poverty gap at $2.15 a day (2017 PPP) (%)","","","","","","","","","","","","","","","","","0.1","","","","","","0.1","","","","","0","","","","","",""
Mauritius,"General government final consumption expenditure (current US$)","359741102.126442","388984340.200819","429215711.824966","457467608.981742","519854649.963444","572711287.847794","634439859.17815","589591930.725263","573229734.939659","618125890.580918","664606333.561883","642492469.255482","685536225.886122","818941991.418016","934330320.431462","942338043.64103","992744212.379771","1013519468.9499","1245253636.91313","1270940368.83835","1382355998.49274","1550793476.61373","1558670337.52977","1763993631.81264","1875439824.09551","1703811254.3394","1874352014.49512","1981705619.4457","2145875571.69126","2129306772.7116","2004222285.88947","1979008013.50855","2062703133.34601",""
Mauritius,"Political Stability and Absence of Violence/Terrorism: Estimate","","","","","","","1.08937561511993","","0.967956066131592","","0.754748404026031","","1.11665415763855","1.00941443443298","0.974532723426819","1.02774882316589","0.780889987945557","0.879288077354431","0.890551447868347","0.707766652107239","0.6402587890625","0.946499407291412","0.971312403678894","0.94480174779892","0.667965948581696","0.988632321357727","0.999218165874481","0.962364137172699","0.859399259090424","0.801905751228333","0.872974157333374","0.832465350627899","0.835721731185913",""
Mauritius,"Control of Corruption: Estimate","","","","","","","0.0346621312201023","","0.221581786870956","","0.198928251862526","","0.328717023134232","0.192945927381516","0.152764663100243","0.219137653708458","0.273244053125381","0.350999236106873","0.440310746431351","0.465923249721527","0.482350140810013","0.463920891284943","0.252168297767639","0.252099126577377","0.317963987588882","0.223687052726746","0.107061319053173","0.156746864318848","0.186878189444542","0.209806874394417","0.441281765699387","0.442428767681122","0.412719398736954",""
Mauritius,"Ease of doing business score (0 = lowest performance to 100 = best performance)","","","","","","","","","","","","","","","","","","","","","","","","","","76.02546","76.48622","78.89594","80.33655","81.46811","","","",""
Mauritius,"Central government debt, total (% of GDP)","39.650354969574","39.9249411464254","31.9560090496516","30.2257647898028","31.1625445386685","32.8686059430308","35.7506763503128","35.8235591774207","33.5950566069207","31.4104722423048","32.1174433121121","30.1952878006227","39.8174938166736","44.7373479847505","39.0633699371909","41.6926948302421","38.0288957688338","34.6934497337497","33.6988749498688","36.5564718463374","36.7873761596586","35.5204190571818","36.5088808021811","","","","","56.1575177483447","55.3817941113535","57.9616604310028","","","",""
Mauritius,"Mortality rate, infant (per 1,000 live births)","20.1","19.1","18.6","18.7","19.1","19.8","20.3","20.2","19.4","18.1","16.6","15.3","14.4","13.8","13.5","13.4","13.2","13","12.7","12.5","12.5","12.7","12.9","13","12.9","12.9","12.9","13.3","13.8","14.5","14.9","15.3","",""
Mexico,"GDP per capita growth (annual %)","3.33530749896302","1.94112609301042","1.56827590088548","0.901886387342216","2.4248208580689","-7.64124460794521","4.3429871768452","5.36219978605692","4.41002183210024","1.08303683458344","3.37815766178009","-1.9740608911209","-1.74197265971698","-0.308351814824903","2.05451830256638","0.663910230448124","3.38875708958024","0.743081231410244","-0.328086091072763","-7.44700134811362","3.58800270790793","1.97772851976931","2.11702295235642","-0.467572581919256","1.23907995260342","1.51074466053764","0.625682742880969","0.777009677575364","1.00624883578185","-1.13234162481218","-9.31350271613651","5.24740367881364","3.24716753481546",""
Mexico,"Gini index","","","52.3","","53.4","","52","","53.3","","53.4","","50.6","","50.3","50.9","49.7","","50.8","","47.7","","49.6","","48.9","","46.9","","46","","44.6","","43.5",""
Mexico,"Net official development assistance and official aid received (current US$)","178339996.337891","290220001.220703","339190002.441406","446410003.662109","450220001.220703","410559997.558594","305429992.675781","113800003.051758","30040000.9155273","45950000.7629395","-40459999.0844727","98940002.4414063","135550003.051758","115639999.389648","135929992.675781","200000000","245899993.896484","112459999.084473","148300003.051758","186550003.051758","454730010.986328","967020019.53125","407929992.675781","562390014.648438","814890014.648438","321070007.324219","809340026.855469","754609985.351563","549210021.972656","525039978.027344","793989990.234375","563659973.144531","495480010.986328",""
Mexico,"Population growth (annual %)","1.83597705013042","1.97637378547817","1.9503084540285","1.92882635968047","1.90443531542116","1.85680777986673","1.78129571544977","1.72818289567839","1.68579338254176","1.64054838334199","1.58455078746177","1.54194113014521","1.52045522318023","1.48740053113001","1.4696529746789","1.42951167105736","1.36053857389621","1.31623681916458","1.26753574174522","1.23674369230562","1.32657895725526","1.4276397653994","1.39661546186197","1.317160792789","1.2414667155537","1.16700884975484","1.13323428792033","1.08042073770937","0.951668643927897","0.860265089734684","0.727243815691995","0.559420832085433","0.628607802526073",""
Mexico,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)","32.6394882202148","","","","","","","","","","40.1100006103516","","41.0200004577637","","45.0200004577637","47.6764907836914","47.6300010681152","51.8123016357422","48.4199981689453","54.364559173584","52.1100006103516","","54.7599983215332","56.5583801269531","57.0900001525879","59.538761138916","60.0400009155273","61.171070098877","62.2000007629395","","64.4899978637695","","",""
Mexico,"Poverty gap at $2.15 a day (2017 PPP) (%)","","","2.1","","2.3","","4.6","","5.2","","3.5","","2.3","","2.4","2.6","1.6","","1.9","","1.4","","1.2","","1.1","","0.6","","0.5","","0.6","","0.3",""
Mexico,"General government final consumption expenditure (current US$)","22025631453.3284","28545508757.8642","36108327641.1694","45473743402.9921","49687312469.464","30568438294.7071","33125503062.854","41093468805.8032","44770318262.5474","54850432168.2005","67060201206.5285","74474315005.809","79754325257.0071","80367744648.5172","82078526368.188","92456650240.2483","100926075409.648","109661149255.064","119166528133.644","107395668471.655","124625140946.413","139225699158.639","143693532717.899","155479056203.606","160382775936.716","144397160837.838","128726351311.167","133547362200.874","141412876938.063","145027462888.231","136906672922.637","150358619656.826","162640709581.738",""
Mexico,"Political Stability and Absence of Violence/Terrorism: Estimate","","","","","","","-0.925459146499634","","-0.423062264919281","","-0.200209870934486","","-0.0583082623779774","-0.11687808483839","-0.214082449674606","-0.445820868015289","-0.636888444423676","-0.729851603507996","-0.804012358188629","-0.686627805233002","-0.726463437080383","-0.667768597602844","-0.662454187870026","-0.714223802089691","-0.853918790817261","-0.801780104637146","-0.633718132972717","-0.806073427200317","-0.673981010913849","-0.843628823757172","-0.791369318962097","-0.688360929489136","-0.691959738731384",""
Mexico,"Control of Corruption: Estimate","","","","","","","-0.512428641319275","","-0.38992303609848","","-0.073860302567482","","-0.250572264194489","-0.2415871322155","-0.389334857463837","-0.344179540872574","-0.325125187635422","-0.341457366943359","-0.309849888086319","-0.365960121154785","-0.439748138189316","-0.474737763404846","-0.484527587890625","-0.591520249843597","-0.84264999628067","-0.888690233230591","-0.850071728229523","-0.951904118061066","-0.948684394359589","-0.917184710502625","-0.921504735946655","-1.02031004428864","-1.01186621189117",""
Mexico,"Ease of doing business score (0 = lowest performance to 100 = best performance)","","","","","","","","","","","","","","","","","","","","","","","","","","71.64492","72.37307","72.53669","72.3064","72.35556","","","",""
Mexico,"Central government debt, total (% of GDP)","46.6268573934833","38.2182364854974","28.1470540238128","19.2441733308612","26.8438813996716","30.7434988919319","23.9323468344639","19.7405052707619","21.0082173789952","19.4785244628191","18.1918633366124","","","","","","","","","","","","","","","","","","","41.2923656613406","45.8505833774117","44.8919003998869","",""
Mexico,"Mortality rate, infant (per 1,000 live births)","36.2","34.8","33.3","32","30.6","29.4","28.2","26.9","25.8","24.7","23.7","22.7","21.8","21","20.2","19.5","18.8","18.1","17.5","17","16.4","15.9","15.4","14.9","14.4","13.9","13.5","13.1","12.6","12.2","11.8","11.4","",""
"Micronesia, Fed. Sts.","GDP per capita growth (annual %)","1.83976913483599","5.4761979051281","1.51529283869752","4.94120933527194","-3.10605341954022","5.57503454828807","-3.58175461430108","-6.35509663110379","2.59848104293397","1.25355869456581","4.67436638413858","1.94948280475187","0.507494244597439","1.74200000565041","-2.76096584174978","2.49992422045129","0.49779898412865","-1.14699881419256","-1.66513660952943","1.87659231560208","2.5255221377722","2.90259605617813","-2.17962878706204","-4.01411142287299","-2.67764893895431","4.20325118906544","0.475192619993422","2.2126169514106","-0.239135779985418","0.766026841647061","-3.39827897856331","-2.91198011749269","-1.7238069287593",""
"Micronesia, Fed. Sts.","Gini index","","","","","","","","","","","","","","","","42.4","","","","","","","","40.1","","","","","","","","","",""
"Micronesia, Fed. Sts.","Net official development assistance and official aid received (current US$)","","460000.00834465","13189999.5803833","62130001.0681152","102660003.662109","73550003.0517578","112690002.441406","84440002.4414063","73639999.3896484","102879997.253418","97480003.3569336","135399993.896484","110730003.356934","112269996.643066","85370002.746582","104819999.694824","106239997.86377","111709999.084473","91129997.253418","120910003.662109","63770000.4577637","130639999.389648","143259994.506836","143210006.713867","117010002.13623","81389999.3896484","50830001.8310547","98150001.5258789","98790000.9155273","92540000.9155273","171630004.882813","130759994.506836","150389999.389648",""
"Micronesia, Fed. Sts.","Population growth (annual %)","1.8496015994527","1.83294082975406","2.42585179084049","3.0032459622543","2.61935914964438","1.35420827378859","0.413363891520276","0.31362961567264","0.245350376291555","0.119311952075623","0.152297026498527","0.213720197420152","0.0392962405699845","-0.167115773241494","-0.328790000684937","-0.447886780617126","-0.577652222559237","-0.699624839506227","-0.758815202826041","-0.772033459891083","-0.259914003442924","0.277526573301423","0.319268822321146","0.347720569318122","0.381376448431569","0.400941558500249","0.422085800331518","0.45835209921657","0.450852095694507","0.404844283265269","0.650605243674555","0.910158700223977","0.908957180951961",""
"Micronesia, Fed. Sts.","Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Micronesia, Fed. Sts.","Poverty gap at $2.15 a day (2017 PPP) (%)","","","","","","","","","","","","","","","","1.9","","","","","","","","5.9","","","","","","","","","",""
"Micronesia, Fed. Sts.","General government final consumption expenditure (current US$)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Micronesia, Fed. Sts.","Political Stability and Absence of Violence/Terrorism: Estimate","","","","","","","","","","","","","","0.629589557647705","1.0036598443985","1.13408243656158","1.13184082508087","1.15046548843384","1.16868185997009","1.28746926784515","1.20931696891785","1.10138940811157","1.15086984634399","1.102858543396","0.984550714492798","1.01717150211334","1.03645646572113","1.16163265705109","1.31512069702148","1.0343405008316","1.1187299489975","1.20211470127106","1.21048414707184",""
"Micronesia, Fed. Sts.","Control of Corruption: Estimate","","","","","","","","","","","","","","","0.323294550180435","-0.120893590152264","-0.104157447814941","-0.240319490432739","-0.21752493083477","-0.219170406460762","-0.259419351816177","-0.344322592020035","-0.124001890420914","-0.179917350411415","0.812802195549011","0.677290916442871","0.706911265850067","0.775618433952332","0.672230362892151","0.709070801734924","0.875658690929413","0.563614368438721","0.484119057655334",""
"Micronesia, Fed. Sts.","Ease of doing business score (0 = lowest performance to 100 = best performance)","","","","","","","","","","","","","","","","","","","","","","","","","","48.09489","48.08887","48.10096","48.09786","48.10341","","","",""
"Micronesia, Fed. Sts.","Central government debt, total (% of GDP)","","","","","","","","","","","","","","","","","","","26.6089754283853","25.4416218372326","24.1548813396191","25.2019616988798","27.1151720388805","26.3230241123984","23.3897348085264","29.9431447891386","25.3917774115375","30.9365399321673","23.1123567327134","22.8742043269231","25.4045129901961","","",""
"Micronesia, Fed. Sts.","Mortality rate, infant (per 1,000 live births)","38.9","38","37.3","36.6","36","35.4","34.6","33.8","32.9","32.1","31.3","30.6","31.8","29.7","29.6","29.5","29.5","29.5","29.2","28.9","28.4","27.8","27.3","26.6","25.8","25.1","24.4","23.6","23","22.2","21.6","21","",""
Moldova,"GDP per capita growth (annual %)","","","","","","","-5.68841796095853","2.02368735233713","-6.50442976428336","-3.21641326739017","2.31558560482232","6.33753269392803","8.04993224916466","6.90061128351323","7.66608705336095","7.76188624467986","5.09166801572276","3.238946835622","8.00539195483559","-5.88123771461969","7.20697461136707","5.87938512338968","-0.576700868382531","9.0730755766005","5.06366581042911","0.429158887977096","5.87017576429136","5.99041199822246","5.92036718190722","5.22280984962049","-7.26326976771907","15.6557976122015","-2.88619143534518",""
Moldova,"Gini index","","","","","","","","36.9","39.5","42.6","36.4","38","35.8","34.9","35","36.3","35.4","34.4","34.7","32.9","32.1","30.6","29.2","28.5","26.8","27","26.3","25.9","25.7","26","","25.7","",""
Moldova,"Net official development assistance and official aid received (current US$)","","","9699999.80926514","28809999.4659424","54270000.4577637","65819999.6948242","36360000.6103516","65290000.9155273","39779998.7792969","107260002.13623","122650001.525879","119239997.86377","142979995.727539","119059997.558594","119900001.525879","169710006.713867","224820007.324219","224050003.051758","272399993.896484","223789993.286133","473010009.765625","461690002.441406","475489990.234375","348690002.441406","517799987.792969","312579986.572266","262049987.792969","243210006.713867","259720001.220703","341540008.544922","524260009.765625","596219970.703125","884500000",""
Moldova,"Population growth (annual %)","0.461654049432667","0.243535095180549","0.0810579467465175","-0.0270232209761006","-0.243403376968124","-0.485916252801866","-0.200220624729015","-0.369835352113778","-0.0403975726076274","-0.157010551960425","-0.203371722054682","-0.223625637302563","-0.231580062051396","-0.281602495320467","-0.247447154059097","-0.243318711825946","-0.277922768195992","-0.231718324871942","-0.190349156188775","-0.12626339171085","-0.0998329740168972","-0.0578362648793712","-0.0131095435392298","-0.0267837694756349","-0.0609720602101012","-0.767049559673864","-1.16302237797705","-1.72705846625605","-1.75700442074845","-1.60031653578231","-1.09803165876287","-1.50342952349937","-2.21696682736653",""
Moldova,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)","","","","","","","","","","","","","","","","","","91.7156829833984","92.4658737182617","93.3312911987305","93.7892074584961","94.3194732666016","95.0330429077148","95.4942779541016","96.1719436645508","96.3761825561523","","","97.2897186279297","96.9573364257812","","","",""
Moldova,"Poverty gap at $2.15 a day (2017 PPP) (%)","","","","","","","","3.9","7.6","10.6","9.2","6.5","3","1","1.4","2.6","0.5","0.2","0.2","0.1","0.1","0","0","0","0","0","0","0","0","0","","0","",""
Moldova,"General government final consumption expenditure (current US$)","","","","","","454068823.720377","440291521.73913","555981601.731602","419751396.648045","179408981.205222","188834912.413338","212665076.009575","336136447.358727","389834177.269663","387247876.836222","491211047.947856","681190731.16576","877934372.8493","1235997557.36215","1292620284.75437","1270399274.45948","1393382139.21714","1453567252.1766","1453580366.53765","1307322337.77335","1068376838.86054","1147636375.50201","1404590627.36614","1607163136.90476","1785131112.37553","1982830132.79446","2295129123.30317","2545156719.57672",""
Moldova,"Political Stability and Absence of Violence/Terrorism: Estimate","","","","","","","0.0112921837717295","","0.389240354299545","","-0.428261280059814","","-0.156634762883186","-0.131324723362923","-0.219342857599258","-0.401479870080948","-0.369664698839188","-0.0149540305137634","-0.267933160066605","-0.583599746227264","-0.381340742111206","-0.0492937490344048","0.0464904792606831","0.000808572047390044","-0.158987760543823","-0.326045989990234","-0.305498778820038","-0.314989507198334","-0.402226477861404","-0.387309908866882","-0.340128064155579","-0.205342084169388","-0.668324410915375",""
Moldova,"Control of Corruption: Estimate","","","","","","","-0.437426507472992","","-0.399805635213852","","-0.623196244239807","","-0.980350196361542","-0.884173095226288","-1.03957557678223","-0.67262589931488","-0.643211901187897","-0.660764515399933","-0.634429693222046","-0.701457858085632","-0.671865046024323","-0.625150501728058","-0.614259123802185","-0.752406656742096","-0.852723836898804","-0.93696516752243","-0.976331889629364","-0.823586463928223","-0.746429085731506","-0.644489228725433","-0.571009993553162","-0.46891924738884","-0.34193229675293",""
Moldova,"Ease of doing business score (0 = lowest performance to 100 = best performance)","","","","","","","","","","","","","","","","","","","","","","","","","","71.39344","72.5204","72.72602","73.12546","74.39091","","","",""
Moldova,"Central government debt, total (% of GDP)","","","","","","37.6286611371025","40.1231820920436","48.0869353115827","82.8327822731422","77.8984533931353","73.0188685605433","60.7746432557048","59.5592506390136","52.5337629892465","51.9542957042957","32.4251035801551","29.1792912365375","23.239565787011","18.4425161310829","27.6322264363496","21.9325612593611","19.7666739342535","20.3471393454785","19.9179521587446","21.0660070666528","23.3135833177914","32.2474466077299","29.6674963417643","27.5107781705941","25.4510119081043","33.9555752157792","32.1187790600053","34.5213178653949",""
Moldova,"Mortality rate, infant (per 1,000 live births)","27.6","27.8","28.6","29.6","30.7","31.4","31.6","31.1","30","28.3","26.1","23.8","21.6","19.7","18.1","17","16.1","15.6","15.2","14.9","14.7","14.5","14.2","14","13.8","13.6","13.4","13.1","12.9","12.7","12.5","12.2","",""
Monaco,"GDP per capita growth (annual %)","1.79398643349555","0.238444720299015","0.60953351200115","-1.64850488601665","1.46666049242106","1.37435135478945","0.355247277737774","1.4409188296267","2.72881445400934","2.71059887396436","3.68298056185719","2.2538770574499","1.20742371739885","1.30650343944015","2.7247849103053","2.17679626391418","6.22368856333763","15.1147022758781","0.61630462138038","-12.809461461967","-0.325058940660426","4.60414766823534","-1.18559830846812","7.33451796972153","5.15370986677802","3.00924966444114","2.10030710202396","-2.9734539364436","5.82319715979524","7.06900315892088","-12.7472194563414","22.6513404560356","11.757881179007",""
Monaco,"Gini index","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Monaco,"Net official development assistance and official aid received (current US$)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Monaco,"Population growth (annual %)","0.831034299140832","0.771849528449064","0.749702002240685","0.744123269256896","0.735427307440948","0.73005823579243","0.749991648586953","0.781953204764374","0.751051413609378","0.572730386196825","0.218936549624527","-0.0647059752351783","-0.178929555681925","-0.216376703381685","-0.24786231551975","-0.295136676013591","-0.405287997089734","-0.589029493886293","0.122477835833443","1.6775209368822","2.36977191505581","2.28545620835272","2.19981191992032","2.06780986239305","1.91520497126224","1.78404621981199","0.842469530267675","-0.0728597482140499","-0.0405005878121066","0.0135020185722688","-0.302883026724653","-0.641236845621864","-0.593262624459316",""
Monaco,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Monaco,"Poverty gap at $2.15 a day (2017 PPP) (%)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Monaco,"General government final consumption expenditure (current US$)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Monaco,"Political Stability and Absence of Violence/Terrorism: Estimate","","","","","","","","","","","","","","1.16978526115417","1.11256206035614","1.03005373477936","1.00780272483826","1.037468791008","1.0290766954422","0.977230787277222","0.96417373418808","1.04240882396698","1.04816234111786","1.05624389648438","1.02334785461426","1.31492507457733","1.31531059741974","1.6150895357132","1.57725429534912","1.57721149921417","1.1772255897522","1.17249691486359","1.20484304428101",""
Monaco,"Control of Corruption: Estimate","","","","","","","","","","","","","","","","","","","","","","","","","","1.73161208629608","1.74021410942078","1.76215100288391","1.78090953826904","1.78070986270905","1.26600527763367","1.2798718214035","1.27020359039307",""
Monaco,"Ease of doing business score (0 = lowest performance to 100 = best performance)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Monaco,"Central government debt, total (% of GDP)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Monaco,"Mortality rate, infant (per 1,000 live births)","4.1","3.8","3.6","3.5","3.3","3","2.8","2.5","2.3","2.1","1.9","1.8","1.6","1.5","1.5","1.4","1.4","1.3","1.3","1.3","1.2","1.2","1.2","1.2","1.1","1.1","1.1","1.1","1","1","1","1","",""
Mongolia,"GDP per capita growth (annual %)","-5.00338560461574","-10.2973279885811","-10.7340494972412","-4.61112300889523","0.749860965218701","5.06065235432851","1.07703845318868","2.8176019056894","2.33551703853145","2.07976810498481","0.21791216782357","2.05242638618437","3.80866773848069","6.07608185435184","9.68847101714493","6.36077020250249","7.63155362250785","9.21557951052876","7.73259499061483","-2.48393668383599","4.95587799369011","15.5203478519919","10.3725293070213","9.57679234415352","5.74188399910165","0.241383711641021","-0.681209924413565","3.36874224166412","5.43057257328132","3.36636842682287","-6.35124060523478","0.0141488620388373","3.46931870575813",""
Mongolia,"Gini index","","","","","","33.2","","","30.3","","","","32.9","","","","","35.8","","","33.1","33.9","33.8","","32","","32.3","","32.7","","","","31.4",""
Mongolia,"Net official development assistance and official aid received (current US$)","13050000.1907349","69559997.5585938","100800003.051758","106870002.746582","156350006.103516","153179992.675781","165179992.675781","183550003.051758","171789993.286133","176559997.558594","185570007.324219","183300003.051758","183559997.558594","213570007.324219","219490005.493164","195199996.948242","182399993.896484","190929992.675781","213490005.493164","244899993.896484","286660003.662109","337450012.207031","446529998.779297","430519989.013672","316910003.662109","236339996.337891","325670013.427734","765590026.855469","333609985.351563","310589996.337891","702409973.144531","282029998.779297","284549987.792969",""
Mongolia,"Population growth (annual %)","1.89662637245764","1.77209320994808","1.64171013721366","1.50073653904303","1.36486027437646","1.24461756856871","1.13920197607163","1.04407039076519","0.976711151367819","0.965740134380102","0.921869510816351","0.878309644537485","0.886457738285741","0.87155573049131","0.850550681669034","0.83599259855571","0.855447793558829","0.940879931171425","1.07812241088145","1.23859259914584","1.33380431981013","1.52094437973029","1.74890622320901","1.87336676028775","2.00668670836189","2.11086627913691","2.16233694829923","2.17049015538793","2.17135597977155","2.13999709629328","1.8970150281402","1.60937103615911","1.49966908606271",""
Mongolia,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)","","","","","","","","","","","80.2110290527344","","","","","","","","","","84.7132415771484","","","","","","","","68.6274108886719","","76.2942504882812","","",""
Mongolia,"Poverty gap at $2.15 a day (2017 PPP) (%)","","","","","","3.4","","","8.6","","","","2.7","","","","","0.3","","","0.2","0.1","0.1","","0","","0.1","","0.1","","","","0",""
Mongolia,"General government final consumption expenditure (current US$)","623640000","500357894.736842","208823943.661972","149011137.360783","233003004.458228","161232919.462339","169515119.355656","144249927.214269","175413927.208849","154741806.182403","174027310.501146","212913413.668155","225161573.149699","227210700.891378","288206665.429266","306321640.630598","398873966.739014","553563955.042059","823363359.619901","646967089.397306","912210513.034643","1275745397.96374","1662819944.31267","1693192031.77316","1591526648.98315","1728084159.444","1784017519.63933","1599151937.23462","1672693561.69449","1862164548.4558","2104814769.43167","2279626780.1042","2386565667.87699",""
Mongolia,"Political Stability and Absence of Violence/Terrorism: Estimate","","","","","","","0.747216463088989","","0.352688670158386","","0.821868121623993","","1.17097854614258","0.963294148445129","0.775293171405792","0.878712356090546","0.646906971931458","0.668377757072449","0.539784848690033","0.609987437725067","0.597042262554169","0.606538891792297","0.471134811639786","0.491320788860321","0.791901171207428","0.711831986904144","0.787600100040436","0.783370971679688","0.831077039241791","0.636659681797028","0.71777218580246","0.705798923969269","0.533999085426331",""
Mongolia,"Control of Corruption: Estimate","","","","","","","0.111758477985859","","0.110406368970871","","-0.266555637121201","","0.0258806254714727","-0.221844956278801","-0.2694111764431","-0.604816973209381","-0.587645471096039","-0.613750696182251","-0.664763152599335","-0.761497497558594","-0.733134984970093","-0.696974515914917","-0.535095810890198","-0.477977752685547","-0.471893131732941","-0.517446935176849","-0.509768784046173","-0.476011604070663","-0.448486506938934","-0.455313384532928","-0.494477480649948","-0.552942454814911","-0.560807108879089",""
Mongolia,"Ease of doing business score (0 = lowest performance to 100 = best performance)","","","","","","","","","","","","","","","","","","","","","","","","","","65.29449","66.1351","67.40642","67.67673","67.77262","","","",""
Mongolia,"Central government debt, total (% of GDP)","","","20.621673383358","41.4415301033198","51.434529837839","37.0712826765271","49.4796320305737","54.6275786922475","71.5753340452053","83.9144976966664","78.41832770873","69.0997980938579","","","","","","","","","","","","","","","","","65.9653147370968","60.8440397174621","73.9367835152858","67.5710143237735","",""
